title;corporation;nome_cinema;sala;type;cidade;bairro;estado;price;dayOfWeek;dayAndMonth;hour;year;data
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 2;Nacional - 3D;Cotia;Lageadinho;São Paulo;36.48;sexta-feira;22/07;15:40;2022;2022-07-22T15:40:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;sexta-feira;22/07;15:00;2022;2022-07-22T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;sexta-feira;22/07;17:00;2022;2022-07-22T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;sexta-feira;22/07;19:00;2022;2022-07-22T19:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 2;Nacional - 3D;Cotia;Lageadinho;São Paulo;36.48;sábado;23/07;15:40;2022;2022-07-23T15:40:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;sábado;23/07;15:00;2022;2022-07-23T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;sábado;23/07;17:00;2022;2022-07-23T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;sábado;23/07;19:00;2022;2022-07-23T19:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 2;Nacional - 3D;Cotia;Lageadinho;São Paulo;36.48;domingo;24/07;15:40;2022;2022-07-24T15:40:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;domingo;24/07;15:00;2022;2022-07-24T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;domingo;24/07;17:00;2022;2022-07-24T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;31.92;domingo;24/07;19:00;2022;2022-07-24T19:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 2;Nacional - 3D;Cotia;Lageadinho;São Paulo;15.96;segunda-feira;25/07;15:40;2022;2022-07-25T15:40:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;segunda-feira;25/07;15:00;2022;2022-07-25T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;segunda-feira;25/07;17:00;2022;2022-07-25T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;segunda-feira;25/07;19:00;2022;2022-07-25T19:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 2;Nacional - 3D;Cotia;Lageadinho;São Paulo;15.96;terça-feira;26/07;15:40;2022;2022-07-26T15:40:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;terça-feira;26/07;15:00;2022;2022-07-26T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;terça-feira;26/07;17:00;2022;2022-07-26T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;terça-feira;26/07;19:00;2022;2022-07-26T19:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 2;Nacional - 3D;Cotia;Lageadinho;São Paulo;15.96;quarta-feira;27/07;15:40;2022;2022-07-27T15:40:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;quarta-feira;27/07;15:00;2022;2022-07-27T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;quarta-feira;27/07;17:00;2022;2022-07-27T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix The Square Granja Viana;Sala 6;Nacional - Normal;Cotia;Lageadinho;São Paulo;13.68;quarta-feira;27/07;19:00;2022;2022-07-27T19:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;41.04;sexta-feira;22/07;14:30;2022;2022-07-22T14:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;41.04;sexta-feira;22/07;16:30;2022;2022-07-22T16:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 2;Nacional - 3D;Brasília;Taguatinga;Distrito Federal;43.32;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;41.04;sábado;23/07;14:30;2022;2022-07-23T14:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;41.04;sábado;23/07;16:30;2022;2022-07-23T16:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 2;Nacional - 3D;Brasília;Taguatinga;Distrito Federal;43.32;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;41.04;domingo;24/07;14:30;2022;2022-07-24T14:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;41.04;domingo;24/07;16:30;2022;2022-07-24T16:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 2;Nacional - 3D;Brasília;Taguatinga;Distrito Federal;43.32;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;segunda-feira;25/07;14:30;2022;2022-07-25T14:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;segunda-feira;25/07;16:30;2022;2022-07-25T16:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 2;Nacional - 3D;Brasília;Taguatinga;Distrito Federal;18.24;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;terça-feira;26/07;14:30;2022;2022-07-26T14:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;terça-feira;26/07;16:30;2022;2022-07-26T16:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 2;Nacional - 3D;Brasília;Taguatinga;Distrito Federal;18.24;terça-feira;26/07;18:00;2022;2022-07-26T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;quarta-feira;27/07;14:30;2022;2022-07-27T14:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 1;Nacional - Normal;Brasília;Taguatinga;Distrito Federal;14.82;quarta-feira;27/07;16:30;2022;2022-07-27T16:30:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix JK Shopping (Brasília);Sala 2;Nacional - 3D;Brasília;Taguatinga;Distrito Federal;18.24;quarta-feira;27/07;18:00;2022;2022-07-27T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;21.66;sexta-feira;22/07;14:00;2022;2022-07-22T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;23.94;sexta-feira;22/07;16:00;2022;2022-07-22T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 3;Nacional - Normal;Maringá;Vila Nova;Paraná;17.1;sexta-feira;22/07;15:00;2022;2022-07-22T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;23.94;sábado;23/07;14:00;2022;2022-07-23T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;26.22;sábado;23/07;16:00;2022;2022-07-23T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 3;Nacional - Normal;Maringá;Vila Nova;Paraná;20.52;sábado;23/07;15:00;2022;2022-07-23T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;23.94;domingo;24/07;14:00;2022;2022-07-24T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;26.22;domingo;24/07;16:00;2022;2022-07-24T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 3;Nacional - Normal;Maringá;Vila Nova;Paraná;20.52;domingo;24/07;15:00;2022;2022-07-24T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;21.66;segunda-feira;25/07;14:00;2022;2022-07-25T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;23.94;segunda-feira;25/07;16:00;2022;2022-07-25T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 3;Nacional - Normal;Maringá;Vila Nova;Paraná;17.1;segunda-feira;25/07;15:00;2022;2022-07-25T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;21.66;terça-feira;26/07;14:00;2022;2022-07-26T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;23.94;terça-feira;26/07;16:00;2022;2022-07-26T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 3;Nacional - Normal;Maringá;Vila Nova;Paraná;17.1;terça-feira;26/07;15:00;2022;2022-07-26T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;21.66;quarta-feira;27/07;14:00;2022;2022-07-27T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 2;Nacional - Vip;Maringá;Vila Nova;Paraná;23.94;quarta-feira;27/07;16:00;2022;2022-07-27T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Cidade Maringá;Sala 3;Nacional - Normal;Maringá;Vila Nova;Paraná;17.1;quarta-feira;27/07;15:00;2022;2022-07-27T15:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 2;Nacional - 3D;Araçatuba;Guanabara;São Paulo;22.8;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;18.24;sexta-feira;22/07;14:10;2022;2022-07-22T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;18.24;sexta-feira;22/07;16:10;2022;2022-07-22T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 2;Nacional - 3D;Araçatuba;Guanabara;São Paulo;25.08;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;22.8;sábado;23/07;14:10;2022;2022-07-23T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;22.8;sábado;23/07;16:10;2022;2022-07-23T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 2;Nacional - 3D;Araçatuba;Guanabara;São Paulo;25.08;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;22.8;domingo;24/07;14:10;2022;2022-07-24T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;22.8;domingo;24/07;16:10;2022;2022-07-24T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 2;Nacional - 3D;Araçatuba;Guanabara;São Paulo;22.8;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;18.24;segunda-feira;25/07;14:10;2022;2022-07-25T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;18.24;segunda-feira;25/07;16:10;2022;2022-07-25T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 2;Nacional - 3D;Araçatuba;Guanabara;São Paulo;22.8;terça-feira;26/07;18:00;2022;2022-07-26T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;18.24;terça-feira;26/07;14:10;2022;2022-07-26T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;18.24;terça-feira;26/07;16:10;2022;2022-07-26T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 2;Nacional - 3D;Araçatuba;Guanabara;São Paulo;22.8;quarta-feira;27/07;18:00;2022;2022-07-27T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;18.24;quarta-feira;27/07;14:10;2022;2022-07-27T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Araçatuba;Sala 5;Nacional - Normal;Araçatuba;Guanabara;São Paulo;18.24;quarta-feira;27/07;16:10;2022;2022-07-27T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 3;Nacional - 3D;São Paulo;são joão;São Paulo;38.76;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;31.92;sexta-feira;22/07;14:10;2022;2022-07-22T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;31.92;sexta-feira;22/07;16:10;2022;2022-07-22T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 3;Nacional - 3D;São Paulo;são joão;São Paulo;38.76;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;36.48;sábado;23/07;14:10;2022;2022-07-23T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;36.48;sábado;23/07;16:10;2022;2022-07-23T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 3;Nacional - 3D;São Paulo;são joão;São Paulo;38.76;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;36.48;domingo;24/07;14:10;2022;2022-07-24T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;36.48;domingo;24/07;16:10;2022;2022-07-24T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 3;Nacional - 3D;São Paulo;são joão;São Paulo;19.38;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;15.96;segunda-feira;25/07;14:10;2022;2022-07-25T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;15.96;segunda-feira;25/07;16:10;2022;2022-07-25T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 3;Nacional - 3D;São Paulo;são joão;São Paulo;19.38;terça-feira;26/07;18:00;2022;2022-07-26T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;15.96;terça-feira;26/07;14:10;2022;2022-07-26T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;15.96;terça-feira;26/07;16:10;2022;2022-07-26T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 3;Nacional - 3D;São Paulo;são joão;São Paulo;19.38;quarta-feira;27/07;18:00;2022;2022-07-27T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;15.96;quarta-feira;27/07;14:10;2022;2022-07-27T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Cantareira;Sala 5;Nacional - Normal;São Paulo;são joão;São Paulo;15.96;quarta-feira;27/07;16:10;2022;2022-07-27T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 2;Nacional - 3D;Porto Alegre;Floresta;Rio Grande do Sul;27.36;sexta-feira;22/07;18:00;2022;2022-07-22T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;25.08;sexta-feira;22/07;14:10;2022;2022-07-22T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;25.08;sexta-feira;22/07;16:10;2022;2022-07-22T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 2;Nacional - 3D;Porto Alegre;Floresta;Rio Grande do Sul;31.92;sábado;23/07;18:00;2022;2022-07-23T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;29.64;sábado;23/07;14:10;2022;2022-07-23T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;29.64;sábado;23/07;16:10;2022;2022-07-23T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 2;Nacional - 3D;Porto Alegre;Floresta;Rio Grande do Sul;31.92;domingo;24/07;18:00;2022;2022-07-24T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;29.64;domingo;24/07;14:10;2022;2022-07-24T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;29.64;domingo;24/07;16:10;2022;2022-07-24T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 2;Nacional - 3D;Porto Alegre;Floresta;Rio Grande do Sul;13.68;segunda-feira;25/07;18:00;2022;2022-07-25T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;12.54;segunda-feira;25/07;14:10;2022;2022-07-25T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;12.54;segunda-feira;25/07;16:10;2022;2022-07-25T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 2;Nacional - 3D;Porto Alegre;Floresta;Rio Grande do Sul;13.68;terça-feira;26/07;18:00;2022;2022-07-26T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;12.54;terça-feira;26/07;14:10;2022;2022-07-26T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;12.54;terça-feira;26/07;16:10;2022;2022-07-26T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 2;Nacional - 3D;Porto Alegre;Floresta;Rio Grande do Sul;13.68;quarta-feira;27/07;18:00;2022;2022-07-27T18:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;12.54;quarta-feira;27/07;14:10;2022;2022-07-27T14:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Shopping Total;Sala 3;Nacional - Normal;Porto Alegre;Floresta;Rio Grande do Sul;12.54;quarta-feira;27/07;16:10;2022;2022-07-27T16:10:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 2;Nacional - 3D;Mogi Guaçu;Serra Dourada;São Paulo;29.64;sexta-feira;22/07;17:00;2022;2022-07-22T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;22.8;sexta-feira;22/07;14:00;2022;2022-07-22T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;22.8;sexta-feira;22/07;16:00;2022;2022-07-22T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 2;Nacional - 3D;Mogi Guaçu;Serra Dourada;São Paulo;36.48;sábado;23/07;17:00;2022;2022-07-23T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;29.64;sábado;23/07;14:00;2022;2022-07-23T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;29.64;sábado;23/07;16:00;2022;2022-07-23T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 2;Nacional - 3D;Mogi Guaçu;Serra Dourada;São Paulo;36.48;domingo;24/07;17:00;2022;2022-07-24T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;29.64;domingo;24/07;14:00;2022;2022-07-24T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;29.64;domingo;24/07;16:00;2022;2022-07-24T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 2;Nacional - 3D;Mogi Guaçu;Serra Dourada;São Paulo;17.1;segunda-feira;25/07;17:00;2022;2022-07-25T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;14.82;segunda-feira;25/07;14:00;2022;2022-07-25T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;14.82;segunda-feira;25/07;16:00;2022;2022-07-25T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 2;Nacional - 3D;Mogi Guaçu;Serra Dourada;São Paulo;17.1;terça-feira;26/07;17:00;2022;2022-07-26T17:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;14.82;terça-feira;26/07;14:00;2022;2022-07-26T14:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 4;Nacional - Normal;Mogi Guaçu;Serra Dourada;São Paulo;14.82;terça-feira;26/07;16:00;2022;2022-07-26T16:00:00-03:00
Pluft, o Fantasminha;Cineflix;Cineflix Buriti Shopping Mogi Guaçu;Sala 2;Nacional - 3D;Mogi Guaçu;Serra Dourada;São Paulo;17.1;quarta-feira;27/07;17:00;2022;2022-07-27T17:00:00-03:00
